time,open,high,low,close,volume,close_time,quote_asset_volume,number_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,day_of_week
2018-06-22 08:00:00,6499.76,6510.0,6272.94,6348.52,9143.772077,1970-01-01 00:25:29.668799999,58324546.10128849,50439,4522.63719,28853433.161156,0.0,4
2018-06-22 12:00:00,6351.0,6357.86,6070.61,6150.0,12137.563016,1970-01-01 00:25:29.683199999,75151696.87216668,69396,5678.632511,35171313.50625856,0.0,4
2018-06-22 16:00:00,6150.0,6236.0,6110.75,6192.39,7436.309864,1970-01-01 00:25:29.697599999,45844826.96191965,36056,4057.551144,25019002.19726071,0.0,4
2018-06-22 20:00:00,6193.58,6204.4,5918.94,6045.0,11905.633853,1970-01-01 00:25:29.711999999,71835457.09128183,72111,5796.663649,34988814.76809546,0.0,4
2018-06-23 00:00:00,6045.92,6169.64,6031.7,6095.42,5555.658577,1970-01-01 00:25:29.726399999,33974860.20059563,32163,3038.508897,18578836.95659966,0.0,5
2018-06-23 04:00:00,6096.54,6131.36,6008.48,6105.99,4950.384291,1970-01-01 00:25:29.740799999,30070555.70619193,35780,2735.340679,16624645.24782182,0.0,5
2018-06-23 08:00:00,6105.49,6163.29,6063.87,6126.0,4126.84574,1970-01-01 00:25:29.755199999,25223547.06198808,26697,2352.066301,14378183.94254724,0.0,5
2018-06-23 12:00:00,6126.0,6140.07,6049.0,6091.64,3908.846067,1970-01-01 00:25:29.769599999,23840483.41685557,25595,2002.920553,12220533.82434556,0.0,5
2018-06-23 16:00:00,6095.86,6150.0,6091.31,6135.61,4272.336391,1970-01-01 00:25:29.783999999,26137622.09098594,21987,2539.481707,15536137.65471584,0.0,5
2018-06-23 20:00:00,6135.61,6260.0,6111.0,6149.98,3808.717523,1970-01-01 00:25:29.798399999,23508697.36852547,27942,2442.423262,15074723.53809083,0.0,5
2018-06-24 00:00:00,6149.98,6180.24,5977.77,6047.85,5922.431258,1970-01-01 00:25:29.812799999,36003231.58708988,31202,3421.948,20794165.74192128,0.0,6
2018-06-24 04:00:00,6051.95,6054.63,5777.77,5830.0,10621.685168,1970-01-01 00:25:29.827199999,62397493.40133174,67240,5213.879703,30622292.7346047,0.0,6
2018-06-24 08:00:00,5829.08,5919.5,5781.0,5904.98,6539.381267,1970-01-01 00:25:29.841599999,38314860.21713112,36720,3778.65555,22143056.27700234,0.0,6
2018-06-24 12:00:00,5900.01,5934.41,5750.0,5767.02,7106.518932,1970-01-01 00:25:29.855999999,41671355.93696828,38862,3905.800442,22928305.58767726,0.0,6
2018-06-24 16:00:00,5769.86,6259.8,5750.0,6178.0,12305.668599,1970-01-01 00:25:29.870399999,75265574.3611001,71004,6792.050017,41513759.75815737,0.0,6
2018-06-24 20:00:00,6178.0,6199.0,6086.0,6136.97,4950.313731,1970-01-01 00:25:29.884799999,30442820.55426906,30968,2854.083535,17556550.78220967,0.0,6
2018-06-25 00:00:00,6137.95,6179.8,6097.58,6119.9,4348.806329,1970-01-01 00:25:29.899199999,26668247.14895069,24354,2655.04955,16280600.83097816,0.0,0
2018-06-25 04:00:00,6119.9,6196.0,6119.25,6148.32,5244.809363,1970-01-01 00:25:29.913599999,32290325.51970008,26710,3290.991181,20259727.82999056,0.0,0
2018-06-25 08:00:00,6148.32,6239.73,6140.91,6232.82,6799.835258,1970-01-01 00:25:29.927999999,42065400.86134572,33290,3965.395247,24527672.91676339,0.0,0
2018-06-25 12:00:00,6231.0,6350.0,6061.97,6290.0,13037.925806,1970-01-01 00:25:29.942399999,80869529.75242516,70926,6590.046534,40876208.63273911,0.0,0
2018-06-25 16:00:00,6288.08,6327.3,6192.86,6255.7,5846.384543,1970-01-01 00:25:29.956799999,36662622.15652447,40674,3145.505824,19732528.06575853,0.0,0
2018-06-25 20:00:00,6255.7,6290.0,6226.99,6252.0,3886.754007,1970-01-01 00:25:29.971199999,24303790.36469995,22430,2339.069048,14628531.71389809,0.0,0
2018-06-26 00:00:00,6252.0,6266.47,6180.0,6227.99,2669.964853,1970-01-01 00:25:29.978399999,16614385.6424282,18655,1395.63033,8686487.1011946,0.0,1
2018-06-26 12:00:00,6228.0,6247.6,6121.05,6188.01,7021.871009,1970-01-01 00:25:30.028799999,43416369.79863034,38802,3461.195159,21405687.94175529,0.0,1
2018-06-26 16:00:00,6188.01,6224.01,6155.11,6161.6,4253.756092,1970-01-01 00:25:30.043199999,26283949.98960583,25552,2320.711307,14342681.65764039,0.0,1
2018-06-26 20:00:00,6164.95,6272.54,6035.0,6070.78,5431.64853,1970-01-01 00:25:30.057599999,33361850.13382969,30422,2647.122796,16275216.72394196,0.0,1
2018-06-27 00:00:00,6065.89,6113.0,6001.0,6031.8,4231.243415,1970-01-01 00:25:30.071999999,25661518.86034678,21580,2323.083723,14093720.25732069,0.0,2
2018-06-27 04:00:00,6031.8,6095.0,6026.79,6072.33,3231.662917,1970-01-01 00:25:30.086399999,19625797.73437058,14230,1794.555706,10898269.32176095,0.0,2
2018-06-27 08:00:00,6073.5,6141.8,6066.0,6091.74,3785.04058,1970-01-01 00:25:30.100799999,23075990.58343627,20309,2040.40845,12438435.28156449,0.0,2
2018-06-27 12:00:00,6092.0,6164.99,5971.0,6110.09,3317.121071,1970-01-01 00:25:30.115199999,20168515.88382159,17152,1705.12556,10370188.91983955,0.0,2
2018-06-27 16:00:00,6106.06,6151.92,6087.0,6133.0,2416.266501,1970-01-01 00:25:30.129599999,14788197.06008493,13118,1310.03574,8019143.2082491,0.0,2
2018-06-27 20:00:00,6144.84,6190.43,6106.07,6133.73,2244.336614,1970-01-01 00:25:30.143999999,13782991.68150819,13092,1207.804957,7416675.03617549,0.0,2
2018-06-28 00:00:00,6134.73,6165.83,6069.91,6094.85,3390.989073,1970-01-01 00:25:30.158399999,20744826.12178143,18445,1982.687573,12134115.58353245,0.0,3
2018-06-28 04:00:00,6088.78,6173.01,6073.99,6116.75,3849.531012,1970-01-01 00:25:30.172799999,23493134.13446552,21917,2308.938756,14093018.41241632,0.0,3
2018-06-28 08:00:00,6116.75,6137.36,6082.01,6103.51,4523.632075,1970-01-01 00:25:30.187199999,27619523.41360401,20379,2517.990723,15373505.99673954,0.0,3
2018-06-28 12:00:00,6108.0,6136.27,6060.59,6107.0,4616.906467,1970-01-01 00:25:30.201599999,28195403.25012877,24139,2484.168856,15173722.34366286,0.0,3
2018-06-28 16:00:00,6104.1,6119.0,6060.59,6088.1,4668.822669,1970-01-01 00:25:30.215999999,28489142.94518615,17709,2731.998314,16670493.17097866,0.0,3
2018-06-28 20:00:00,6091.42,6104.83,5827.0,5853.98,9535.38473,1970-01-01 00:25:30.230399999,56704981.01408599,53652,4396.593937,26153839.22997539,0.0,3
2018-06-29 00:00:00,5851.01,5923.0,5850.0,5886.09,4819.248211,1970-01-01 00:25:30.244799999,28329521.4354479,24004,2596.840032,15266274.60064284,0.0,4
2018-06-29 04:00:00,5886.09,5979.0,5780.0,5904.22,6828.02916,1970-01-01 00:25:30.259199999,40085882.83415169,39386,3400.838304,19983488.75666694,0.0,4
2018-06-29 08:00:00,5901.03,5933.6,5840.14,5877.12,4480.927777,1970-01-01 00:25:30.273599999,26420235.62464052,28978,2363.584854,13936950.5280444,0.0,4
2018-06-29 12:00:00,5877.12,5913.0,5811.02,5900.05,4863.740335,1970-01-01 00:25:30.287999999,28551439.93557896,35121,2834.219441,16641837.60386037,0.0,4
2018-06-29 16:00:00,5903.39,5908.67,5867.0,5883.02,4261.210394,1970-01-01 00:25:30.302399999,25078393.55042554,27441,2569.46792,15124349.63537351,0.0,4
2018-06-29 20:00:00,5883.59,6300.0,5881.98,6197.92,8658.131401,1970-01-01 00:25:30.316799999,52943890.53525382,57612,4962.241577,30338445.20067466,0.0,4
2018-06-30 00:00:00,6197.92,6528.99,6186.03,6366.0,11020.967363,1970-01-01 00:25:30.331199999,70080177.5418471,59292,5474.41761,34831070.31328761,0.0,5
2018-06-30 04:00:00,6365.41,6427.6,6365.0,6409.36,5866.594973,1970-01-01 00:25:30.345599999,37516287.51679479,30675,3183.836664,20360537.76055887,0.0,5
2018-06-30 08:00:00,6409.36,6416.84,6367.4,6399.0,5528.875979,1970-01-01 00:25:30.359999999,35353256.36952239,34061,2944.016907,18825726.2704283,0.0,5
2018-06-30 12:00:00,6399.0,6466.75,6323.93,6382.27,6367.68952,1970-01-01 00:25:30.374399999,40636325.01155109,43729,3400.722529,21701485.66794234,0.0,5
2018-06-30 16:00:00,6382.0,6385.87,6301.01,6325.91,4872.669264,1970-01-01 00:25:30.388799999,30894247.63562864,32079,2611.183334,16558129.05051195,0.0,5
2018-06-30 20:00:00,6325.75,6423.0,6318.64,6390.07,4262.815741,1970-01-01 00:25:30.403199999,27088273.9557338,31079,2421.848682,15389768.32080186,0.0,5
2018-07-01 00:00:00,6391.08,6441.06,6315.0,6344.57,4204.286276,1970-01-01 00:25:30.417599999,26760932.24094276,28137,2388.08293,15200175.00335298,0.0,6
2018-07-01 04:00:00,6344.57,6410.0,6335.37,6376.98,4275.169728,1970-01-01 00:25:30.431999999,27229557.23777334,24239,2487.156671,15839627.81500832,0.0,6
2018-07-01 08:00:00,6376.97,6398.92,6330.0,6385.0,3532.879841,1970-01-01 00:25:30.446399999,22529703.19999317,21080,2003.140495,12775390.43333382,0.0,6
2018-07-01 12:00:00,6384.73,6389.37,6251.0,6316.58,5416.099833,1970-01-01 00:25:30.460799999,34236926.95895782,36750,3063.6006,19364061.09961276,0.0,6
2018-07-01 16:00:00,6316.14,6347.14,6299.96,6326.92,4474.127832,1970-01-01 00:25:30.475199999,28279843.69173528,28947,2548.027107,16104640.74337593,0.0,6
2018-07-01 20:00:00,6327.0,6429.99,6312.36,6356.81,5660.402464,1970-01-01 00:25:30.489599999,36059538.1654667,43907,3090.026045,19688896.61796873,0.0,6
2018-07-02 00:00:00,6360.82,6369.0,6298.57,6346.0,3536.67622,1970-01-01 00:25:30.503999999,22418026.64748305,29437,1934.456144,12263299.68250865,0.0,0
2018-07-02 04:00:00,6344.81,6361.75,6271.62,6345.41,4766.45979,1970-01-01 00:25:30.518399999,30078906.4896548,29459,2585.790529,16318221.99365271,0.0,0
2018-07-02 08:00:00,6345.41,6381.33,6315.27,6343.99,4298.083833,1970-01-01 00:25:30.532799999,27269889.77198149,28498,2390.686807,15169459.88690973,0.0,0
2018-07-02 12:00:00,6344.0,6679.71,6325.88,6630.08,12697.131075,1970-01-01 00:25:30.547199999,83304335.39163543,73726,6200.672415,40643185.87165594,0.0,0
2018-07-02 16:00:00,6630.09,6685.0,6586.75,6629.0,6793.13768,1970-01-01 00:25:30.561599999,45022416.61032186,48159,3653.755136,24218369.75454929,0.0,0
2018-07-02 20:00:00,6629.0,6665.0,6599.05,6615.29,4138.963666,1970-01-01 00:25:30.575999999,27430755.73757671,33310,2201.549876,14593139.00346865,0.0,0
2018-07-03 00:00:00,6615.29,6670.0,6596.31,6645.0,4815.300804,1970-01-01 00:25:30.590399999,31902378.37250421,30610,2712.542367,17973654.29632245,0.0,1
2018-07-03 04:00:00,6642.79,6679.35,6609.84,6645.99,4836.812031,1970-01-01 00:25:30.604799999,32117619.42120765,33394,2795.260655,18561860.26070641,0.0,1
2018-07-03 08:00:00,6644.21,6647.71,6519.99,6576.51,8561.156233,1970-01-01 00:25:30.619199999,56373297.40119102,51753,4569.194237,30095225.87006073,0.0,1
2018-07-03 12:00:00,6576.51,6599.0,6545.02,6585.02,5382.299257,1970-01-01 00:25:30.633599999,35382830.86603421,32593,2870.499091,18871705.72189718,0.0,1
2018-07-03 16:00:00,6585.02,6655.0,6529.0,6601.54,5750.293082,1970-01-01 00:25:30.647999999,37849616.39261724,35104,3071.099687,20215983.88042367,0.0,1
2018-07-03 20:00:00,6601.54,6629.39,6463.01,6513.86,9311.920284,1970-01-01 00:25:30.662399999,60924695.6841345,49460,4485.029362,29329407.78737803,0.0,1
2018-07-04 00:00:00,6511.01,6524.6,6441.11,6481.69,1543.484402,1970-01-01 00:25:30.663745551,10005623.35965307,5307,507.87448,3296849.94281213,0.0,2
2018-07-04 08:00:00,6481.72,6600.0,6455.2,6536.93,3983.723239,1970-01-01 00:25:30.705599999,26002712.01808652,27569,1943.629538,12689172.19722639,0.0,2
2018-07-04 12:00:00,6536.93,6784.92,6532.65,6683.76,8385.554216,1970-01-01 00:25:30.719999999,55973777.0778712,51083,4696.496224,31337304.76428821,0.0,2
2018-07-04 16:00:00,6683.77,6706.99,6632.0,6683.07,4715.796611,1970-01-01 00:25:30.734399999,31476069.59065869,30056,2562.900685,17108340.44945127,0.0,2
2018-07-04 20:00:00,6683.08,6697.96,6555.0,6586.98,4943.334309,1970-01-01 00:25:30.748799999,32819702.28384648,32188,2533.169981,16831937.50134082,0.0,2
2018-07-05 00:00:00,6585.53,6712.0,6510.0,6626.88,5798.260776,1970-01-01 00:25:30.763199999,38271952.23976237,34470,3352.261687,22132924.84890755,0.0,3
2018-07-05 04:00:00,6625.92,6667.1,6560.0,6615.0,4352.393791,1970-01-01 00:25:30.777599999,28771254.81837614,27765,2385.514572,15771119.48596892,0.0,3
2018-07-05 08:00:00,6614.99,6689.0,6551.0,6614.65,5642.626262,1970-01-01 00:25:30.791999999,37342588.72461391,36348,3188.278038,21107581.50734684,0.0,3
2018-07-05 12:00:00,6613.52,6673.79,6530.28,6611.36,7334.574492,1970-01-01 00:25:30.806399999,48454856.46676481,45723,3753.969477,24803408.38827033,0.0,3
2018-07-05 16:00:00,6614.79,6639.97,6453.33,6510.32,7216.658047,1970-01-01 00:25:30.820799999,47187536.12965245,42726,3685.594231,24114479.42236921,0.0,3
2018-07-05 20:00:00,6509.86,6563.76,6476.99,6529.2,4727.45953,1970-01-01 00:25:30.835199999,30781001.92823545,29501,2849.162697,18551946.35587376,0.0,3
2018-07-06 00:00:00,6529.2,6553.0,6511.0,6530.0,4120.321071,1970-01-01 00:25:30.849599999,26906727.16269791,24305,2337.061505,15262903.67557848,0.0,4
2018-07-06 04:00:00,6530.0,6533.63,6425.0,6478.85,5824.504486,1970-01-01 00:25:30.863999999,37783318.74334307,37316,3043.078755,19745764.31591853,0.0,4
2018-07-06 08:00:00,6478.99,6548.0,6472.1,6526.56,5275.782455,1970-01-01 00:25:30.878399999,34354644.64751738,32050,3069.143609,19984326.35044388,0.0,4
2018-07-06 12:00:00,6526.42,6648.54,6525.93,6565.01,5539.833967,1970-01-01 00:25:30.892799999,36389343.79465585,44574,3011.282741,19779091.09185787,0.0,4
2018-07-06 16:00:00,6564.66,6629.0,6512.46,6570.01,4697.546046,1970-01-01 00:25:30.907199999,30860050.92397448,34837,2453.600622,16122366.22186446,0.0,4
2018-07-06 20:00:00,6570.01,6630.0,6555.0,6609.78,3939.106723,1970-01-01 00:25:30.921599999,25936818.40380344,20772,2378.777925,15665757.43882707,0.0,4
2018-07-07 00:00:00,6609.79,6613.99,6561.01,6599.99,3182.384721,1970-01-01 00:25:30.935999999,20963322.12423882,20589,1718.35056,11320371.10321694,0.0,5
2018-07-07 04:00:00,6599.45,6618.8,6561.01,6589.93,2738.944336,1970-01-01 00:25:30.950399999,18057711.61948518,18159,1325.435266,8739339.3985189,0.0,5
2018-07-07 08:00:00,6591.78,6592.07,6555.0,6584.79,3539.813985,1970-01-01 00:25:30.964799999,23285198.09842713,17905,2138.588125,14070401.19490675,0.0,5
2018-07-07 12:00:00,6584.79,6614.0,6511.44,6558.03,4423.57719,1970-01-01 00:25:30.979199999,28991544.6257654,28701,2068.378572,13559774.91215398,0.0,5
2018-07-07 16:00:00,6558.03,6573.94,6525.01,6537.84,3297.350253,1970-01-01 00:25:30.993599999,21601370.41385105,19265,1864.463899,12214583.96068423,0.0,5
2018-07-07 20:00:00,6537.84,6818.16,6508.88,6756.98,6791.806401,1970-01-01 00:25:31.007999999,45135008.29602385,40830,3779.607157,25099763.90789224,0.0,5
2018-07-08 00:00:00,6753.48,6780.0,6716.0,6718.9,5207.16741,1970-01-01 00:25:31.022399999,35125278.72317232,31575,2892.36432,19511148.17055878,0.0,6
2018-07-08 04:00:00,6717.01,6741.18,6708.0,6739.19,3107.493488,1970-01-01 00:25:31.036799999,20908533.6050719,21234,1538.444977,10352020.26183654,0.0,6
2018-07-08 08:00:00,6739.18,6745.49,6717.01,6735.43,3799.062547,1970-01-01 00:25:31.051199999,25574492.70441352,20144,2310.173865,15551899.15882301,0.0,6
2018-07-08 12:00:00,6738.78,6778.73,6711.0,6740.93,4473.471999,1970-01-01 00:25:31.065599999,30158295.59989767,27008,2463.177434,16605970.56081544,0.0,6
2018-07-08 16:00:00,6740.93,6773.52,6739.93,6765.18,3101.480767,1970-01-01 00:25:31.079999999,20961911.53597387,19625,1595.380847,10783058.40244594,0.0,6
2018-07-08 20:00:00,6765.17,6774.85,6667.44,6712.1,4934.271583,1970-01-01 00:25:31.094399999,33212839.62983081,25763,2347.091199,15809165.21777676,0.0,6
2018-07-09 00:00:00,6712.1,6729.18,6677.31,6717.28,4114.952797,1970-01-01 00:25:31.108799999,27582099.93063088,20545,2266.295858,15191045.179083,0.0,0
2018-07-09 04:00:00,6717.28,6748.27,6682.0,6725.0,3414.463368,1970-01-01 00:25:31.123199999,22902235.18345779,18537,1954.146338,13107200.18797596,0.0,0
2018-07-09 08:00:00,6726.99,6752.62,6657.02,6718.01,4660.852912,1970-01-01 00:25:31.137599999,31255959.41850395,22743,2530.621415,16971320.92843419,0.0,0
2018-07-09 12:00:00,6718.02,6745.0,6696.99,6726.0,4019.660913,1970-01-01 00:25:31.151999999,27022268.48875187,22629,2454.392954,16500415.22307475,0.0,0
2018-07-09 16:00:00,6726.0,6727.99,6660.0,6709.0,4248.27825,1970-01-01 00:25:31.166399999,28457128.06111885,26356,2056.969541,13782615.50734159,0.0,0
2018-07-09 20:00:00,6709.68,6802.06,6612.24,6662.12,6274.19831,1970-01-01 00:25:31.180799999,42030882.584022,36505,3121.709371,20937797.61432232,0.0,0
2018-07-10 00:00:00,6662.78,6681.0,6606.11,6632.22,5068.925407,1970-01-01 00:25:31.195199999,33691918.45970215,26357,2737.862264,18200385.65795135,0.0,1
2018-07-10 04:00:00,6632.14,6655.46,6544.04,6601.17,4874.001857,1970-01-01 00:25:31.209599999,32215278.8745466,27696,2432.03694,16083215.4423561,0.0,1
2018-07-10 08:00:00,6601.17,6617.0,6327.0,6365.06,11525.551648,1970-01-01 00:25:31.223999999,74479549.89279538,49466,5225.84399,33795985.12008039,0.0,1
2018-07-10 12:00:00,6365.06,6403.83,6325.99,6383.7,7754.397129,1970-01-01 00:25:31.238399999,49392387.89515018,37575,4062.179397,25880342.54485354,0.0,1
2018-07-10 16:00:00,6386.97,6413.97,6334.56,6376.13,4408.191044,1970-01-01 00:25:31.252799999,28072387.96678528,21424,2481.969431,15805344.5630018,0.0,1
2018-07-10 20:00:00,6376.13,6404.77,6263.0,6296.91,4929.605617,1970-01-01 00:25:31.267199999,31248237.10077009,27395,2321.243837,14725171.37061222,0.0,1
2018-07-11 00:00:00,6296.91,6400.0,6278.99,6337.0,6208.854889,1970-01-01 00:25:31.281599999,39504618.43085395,25960,3297.873114,20986197.58805564,0.0,2
2018-07-11 04:00:00,6337.0,6366.3,6280.0,6346.01,5520.77669,1970-01-01 00:25:31.295999999,34914155.60277756,33064,2723.550336,17227441.33595474,0.0,2
2018-07-11 08:00:00,6345.01,6406.0,6315.01,6374.97,5332.015389,1970-01-01 00:25:31.310399999,33890603.43251018,28006,3031.546765,19269540.62738069,0.0,2
2018-07-11 12:00:00,6374.94,6391.91,6340.0,6359.99,4255.120446,1970-01-01 00:25:31.324799999,27086199.84339447,25809,2391.845265,15228421.19235058,0.0,2
2018-07-11 16:00:00,6360.0,6364.5,6282.83,6344.59,3973.648351,1970-01-01 00:25:31.339199999,25178013.45869382,22250,2208.584029,13999605.0079859,0.0,2
2018-07-11 20:00:00,6345.29,6381.08,6339.42,6378.07,3425.082722,1970-01-01 00:25:31.353599999,21783878.25984092,16780,2014.509903,12813432.35232422,0.0,2
2018-07-12 00:00:00,6378.07,6380.28,6300.18,6343.8,3576.772727,1970-01-01 00:25:31.367999999,22662487.58590397,17141,1884.342662,11939296.77432508,0.0,3
2018-07-12 04:00:00,6343.8,6344.44,6141.11,6177.99,8362.604964,1970-01-01 00:25:31.382399999,52174354.62613781,38367,3898.14317,24328528.60622161,0.0,3
2018-07-12 08:00:00,6176.21,6209.0,6135.0,6165.76,5802.895117,1970-01-01 00:25:31.396799999,35818448.48406539,26061,3097.150522,19121823.26889913,0.0,3
2018-07-12 12:00:00,6165.76,6198.36,6152.0,6167.36,3936.239847,1970-01-01 00:25:31.411199999,24297018.83462682,20743,2190.840429,13523644.48000244,0.0,3
2018-07-12 16:00:00,6163.65,6193.41,6154.82,6173.98,3688.259084,1970-01-01 00:25:31.425599999,22771973.90956404,18025,1927.326942,11901265.38714726,0.0,3
2018-07-12 20:00:00,6173.98,6274.44,6070.0,6250.57,5939.891609,1970-01-01 00:25:31.439999999,36601450.34720625,30648,3069.962886,18939551.52343133,0.0,3
2018-07-13 00:00:00,6251.4,6310.0,6216.02,6258.95,4860.726278,1970-01-01 00:25:31.454399999,30366723.46856543,24853,2629.185184,16428077.97725122,0.0,4
2018-07-13 04:00:00,6256.26,6350.0,6211.58,6255.0,3503.357422,1970-01-01 00:25:31.468799999,21896084.86519469,19259,1966.589452,12290762.78160732,0.0,4
2018-07-13 08:00:00,6252.94,6255.29,6230.0,6247.62,4450.17143,1970-01-01 00:25:31.483199999,27781822.1696683,20922,2070.563358,12927381.15935419,0.0,4
2018-07-13 12:00:00,6250.55,6295.0,6232.06,6265.0,3553.406547,1970-01-01 00:25:31.497599999,22237190.3116587,21799,1715.508413,10736740.91656303,0.0,4
2018-07-13 16:00:00,6265.0,6347.38,6161.59,6178.0,5131.472438,1970-01-01 00:25:31.511999999,32017546.51282106,25961,2324.254771,14508330.59745372,0.0,4
2018-07-13 20:00:00,6177.9,6244.96,6110.0,6214.57,4876.191171,1970-01-01 00:25:31.526399999,30168632.48135016,31963,2485.055838,15385069.37990126,0.0,4
2018-07-14 00:00:00,6214.57,6280.0,6191.78,6208.98,2122.044097,1970-01-01 00:25:31.540799999,13231933.06443092,15030,1126.341675,7023663.13277615,0.0,5
2018-07-14 04:00:00,6208.98,6233.08,6195.0,6222.99,2479.482647,1970-01-01 00:25:31.555199999,15418865.58638818,15563,1440.578347,8958300.10660044,0.0,5
2018-07-14 08:00:00,6222.02,6245.0,6178.0,6237.01,3273.269161,1970-01-01 00:25:31.569599999,20330076.51363717,19239,1674.693173,10403540.29988531,0.0,5
2018-07-14 12:00:00,6237.01,6252.89,6220.0,6242.01,2579.796845,1970-01-01 00:25:31.583999999,16086657.88156031,14466,1488.740605,9283696.1706318,0.0,5
2018-07-14 16:00:00,6242.26,6300.0,6206.12,6270.01,3378.817789,1970-01-01 00:25:31.598399999,21139065.49386796,20947,1942.024923,12152577.38642987,0.0,5
2018-07-14 20:00:00,6270.0,6335.0,6205.0,6251.99,3949.66146,1970-01-01 00:25:31.612799999,24752889.70731464,22807,2160.934306,13540277.90867693,0.0,5
2018-07-15 00:00:00,6250.9,6261.27,6225.4,6257.99,2808.083752,1970-01-01 00:25:31.627199999,17533286.1787106,14705,1885.185401,11772332.14318705,0.0,6
2018-07-15 04:00:00,6257.99,6294.95,6255.17,6283.99,3539.612766,1970-01-01 00:25:31.641599999,22207484.97798587,15390,2164.312568,13578737.11324139,0.0,6
2018-07-15 08:00:00,6282.63,6395.0,6281.17,6355.51,5169.341146,1970-01-01 00:25:31.655999999,32726658.09676957,27695,3028.371058,19173135.1271902,0.0,6
2018-07-15 12:00:00,6355.97,6394.0,6329.0,6385.46,4358.888237,1970-01-01 00:25:31.670399999,27704773.4491609,21521,2431.643756,15458120.64870257,0.0,6
2018-07-15 16:00:00,6385.46,6395.0,6340.0,6361.66,3969.071209,1970-01-01 00:25:31.684799999,25284474.29965427,19804,2430.215155,15480099.17482267,0.0,6
2018-07-15 20:00:00,6365.48,6388.0,6344.0,6353.01,3134.214398,1970-01-01 00:25:31.699199999,19953145.74259539,15882,1650.512237,10507856.32787812,0.0,6
2018-07-16 00:00:00,6354.15,6383.85,6330.4,6357.75,4258.90906,1970-01-01 00:25:31.713599999,27053699.15275481,19618,2327.961499,14787675.27698155,0.0,0
2018-07-16 04:00:00,6357.75,6389.67,6343.61,6370.0,3449.902193,1970-01-01 00:25:31.727999999,21960197.34751311,21746,2124.127134,13520652.53637361,0.0,0
2018-07-16 08:00:00,6370.8,6670.0,6362.02,6635.57,10354.56576,1970-01-01 00:25:31.742399999,67544097.62154947,58576,5489.795653,35785021.74864725,0.0,0
2018-07-16 12:00:00,6631.12,6649.1,6579.99,6632.78,7369.263855,1970-01-01 00:25:31.756799999,48743663.79202881,40214,4196.02205,27758148.95089832,0.0,0
2018-07-16 16:00:00,6632.45,6714.96,6616.0,6676.48,6539.732366,1970-01-01 00:25:31.771199999,43531834.49134314,37153,3548.77351,23620038.72118049,0.0,0
2018-07-16 20:00:00,6681.95,6747.3,6644.09,6723.35,4232.503846,1970-01-01 00:25:31.785599999,28270620.04530604,24426,2462.954962,16450627.6186044,0.0,0
2018-07-17 00:00:00,6723.33,6754.0,6685.66,6739.0,5504.922878,1970-01-01 00:25:31.799999999,37010817.46669152,24290,3009.139166,20231566.04308334,0.0,1
2018-07-17 04:00:00,6739.71,6754.99,6652.04,6696.67,6032.565864,1970-01-01 00:25:31.814399999,40376454.2831647,30709,3150.107327,21083422.35590419,0.0,1
2018-07-17 08:00:00,6696.67,6734.99,6668.06,6675.76,5024.203004,1970-01-01 00:25:31.828799999,33699124.72942588,26497,2979.910193,19989210.34647976,0.0,1
2018-07-17 12:00:00,6675.76,6795.0,6667.72,6778.31,6190.279456,1970-01-01 00:25:31.843199999,41579127.79599005,36878,3578.6134,24036261.20100701,0.0,1
2018-07-17 16:00:00,6776.68,7468.99,6728.84,7289.64,20763.994556,1970-01-01 00:25:31.857599999,149054843.84723428,111670,10484.911566,75112784.50005099,0.0,1
2018-07-17 20:00:00,7289.64,7385.67,7272.0,7317.44,8589.457701,1970-01-01 00:25:31.871999999,62948936.91439998,46134,4846.434918,35523908.24531888,0.0,1
2018-07-18 00:00:00,7317.44,7550.0,7309.64,7457.03,9867.367577,1970-01-01 00:25:31.886399999,73126770.1301592,55149,5311.091636,39333453.38879359,0.0,2
2018-07-18 04:00:00,7459.0,7480.55,7399.0,7434.0,7659.755454,1970-01-01 00:25:31.900799999,56975648.89143941,40722,4142.848307,30813969.58279292,0.0,2
2018-07-18 08:00:00,7434.0,7438.13,7310.48,7419.0,7760.081002,1970-01-01 00:25:31.915199999,57319655.80513106,44212,4247.376654,31378755.35164917,0.0,2
2018-07-18 12:00:00,7418.02,7531.3,7360.4,7428.73,10070.603681,1970-01-01 00:25:31.929599999,74946584.63090228,55007,5228.056308,38917424.40404298,0.0,2
2018-07-18 16:00:00,7428.46,7588.08,7336.13,7396.99,13211.28168,1970-01-01 00:25:31.943999999,98413064.52322692,69435,6720.343015,50098894.06558033,0.0,2
2018-07-18 20:00:00,7396.83,7398.01,7225.38,7381.9,10918.554056,1970-01-01 00:25:31.958399999,79888189.22749354,63424,5546.666396,40590640.57515352,0.0,2
2018-07-19 00:00:00,7381.88,7381.9,7270.0,7316.0,5446.055241,1970-01-01 00:25:31.972799999,39883168.1472951,35770,3005.734883,22015689.51091724,0.0,3
2018-07-19 04:00:00,7316.0,7366.16,7306.0,7316.66,5204.078406,1970-01-01 00:25:31.987199999,38168326.8415828,29206,3092.069239,22680422.24448224,0.0,3
2018-07-19 08:00:00,7316.67,7440.48,7291.37,7414.49,6157.189853,1970-01-01 00:25:32.001599999,45399397.82174679,37127,3438.275413,25352903.02792372,0.0,3
